date,year,month,month_name,dia,valle_bravo_mm3,valle_bravo_pct,valle_bravo_lluvia,villa_victoria_mm3,villa_victoria_pct,villa_victoria_lluvia,el_bosque_mm3,el_bosque_pct,el_bosque_lluvia,total_mm3,total_pct,source_pdf
2016-09-04,2016,9,SEPTIEMBRE,4,163.221,87.88,6.3,358.0,90.77,4.2,193.578,95.64,4.5,714799000,91.35,1_OCTUBRE.pdf
2016-09-05,2016,9,SEPTIEMBRE,5,163.221,87.88,0.0,358.256,90.84,0.0,194.46,96.08,0.0,715937000,91.49,1_OCTUBRE.pdf
2016-09-06,2016,9,SEPTIEMBRE,6,163.221,87.88,0.0,358.581,90.92,4.5,195.342,96.51,14.0,717144000,91.65,1_OCTUBRE.pdf
2016-09-07,2016,9,SEPTIEMBRE,7,163.221,87.88,0.0,358.937,91.01,2.5,196.224,96.95,0.0,718382000,91.8,1_OCTUBRE.pdf
2016-09-08,2016,9,SEPTIEMBRE,8,163.221,87.88,0.0,359.316,91.11,0.0,197.008,97.34,0.0,719545000,91.95,1_OCTUBRE.pdf
2016-09-09,2016,9,SEPTIEMBRE,9,162.946,87.73,0.0,359.985,91.28,0.0,197.4,97.53,0.0,720331000,92.05,1_OCTUBRE.pdf
2016-09-10,2016,9,SEPTIEMBRE,10,162.671,87.58,0.0,360.547,91.42,0.0,197.204,97.43,0.0,720422000,92.06,1_OCTUBRE.pdf
2016-09-11,2016,9,SEPTIEMBRE,11,162.946,87.73,14.5,361.426,91.64,7.5,197.4,97.53,8.5,721772000,92.24,1_OCTUBRE.pdf
2016-09-12,2016,9,SEPTIEMBRE,12,162.946,87.73,0.0,362.653,91.95,21.8,197.4,97.53,0.0,722999000,92.39,1_OCTUBRE.pdf
2016-09-13,2016,9,SEPTIEMBRE,13,162.671,87.58,0.0,363.448,92.15,0.0,198.03,97.84,3.5,724149000,92.54,1_OCTUBRE.pdf
2016-09-14,2016,9,SEPTIEMBRE,14,162.396,87.44,0.0,364.096,92.32,0.0,198.26,97.95,5.3,724752000,92.62,1_OCTUBRE.pdf
2016-09-15,2016,9,SEPTIEMBRE,15,162.12,87.29,0.0,364.921,92.53,0.0,198.375,98.01,0.0,725416000,92.7,1_OCTUBRE.pdf
2016-09-16,2016,9,SEPTIEMBRE,16,162.396,87.44,7.0,365.932,92.78,9.3,198.375,98.01,13.5,726703000,92.87,1_OCTUBRE.pdf
2016-09-17,2016,9,SEPTIEMBRE,17,162.12,87.29,31.0,366.79,93.0,8.7,198.72,98.18,37.0,727630000,92.99,1_OCTUBRE.pdf
2016-09-18,2016,9,SEPTIEMBRE,18,162.946,87.73,15.8,367.836,93.27,2.5,199.295,98.47,4.5,730077000,93.3,1_OCTUBRE.pdf
2016-09-19,2016,9,SEPTIEMBRE,19,162.671,87.58,0.0,368.543,93.45,0.0,199.41,98.52,0.0,730624000,93.37,1_OCTUBRE.pdf
2016-09-20,2016,9,SEPTIEMBRE,20,162.946,87.73,0.0,369.618,93.72,1.5,198.605,98.13,0.0,731169000,93.44,1_OCTUBRE.pdf
2016-09-21,2016,9,SEPTIEMBRE,21,162.946,87.73,4.9,370.525,93.95,2.5,198.03,97.84,17.5,731501000,93.48,1_OCTUBRE.pdf
2016-09-22,2016,9,SEPTIEMBRE,22,163.221,87.88,4.3,371.812,94.28,7.5,197.915,97.78,1.5,732948000,93.66,1_OCTUBRE.pdf
2016-09-23,2016,9,SEPTIEMBRE,23,163.221,87.88,2.7,372.93,94.56,3.7,198.375,98.01,4.0,734526000,93.87,1_OCTUBRE.pdf
2016-09-24,2016,9,SEPTIEMBRE,24,163.496,88.03,0.0,374.061,94.85,0.5,198.72,98.18,0.0,736277000,94.09,1_OCTUBRE.pdf
2016-09-25,2016,9,SEPTIEMBRE,25,163.771,88.18,20.0,375.396,95.18,17.0,199.41,98.52,0.0,738577000,94.38,1_OCTUBRE.pdf
2016-09-26,2016,9,SEPTIEMBRE,26,164.046,88.32,0.0,376.552,95.48,0.0,200.1,98.86,5.9,740698000,94.66,1_OCTUBRE.pdf
2016-09-27,2016,9,SEPTIEMBRE,27,164.321,88.47,0.0,377.72,95.77,0.0,199.525,98.58,6.0,741566000,94.77,1_OCTUBRE.pdf
2016-09-28,2016,9,SEPTIEMBRE,28,164.321,88.47,6.0,379.096,96.12,5.0,199.065,98.35,2.3,742482000,94.88,1_OCTUBRE.pdf
2016-09-29,2016,9,SEPTIEMBRE,29,165.421,89.06,15.5,380.686,96.53,3.5,199.065,98.35,4.0,745172000,95.23,1_OCTUBRE.pdf
2016-09-30,2016,9,SEPTIEMBRE,30,167.897,90.4,0.0,381.889,96.83,0.5,198.835,98.24,0.0,748621000,95.67,1_OCTUBRE.pdf
2017-00-01,2017,0,UNKNOWN,1,160.195,86.25,12.0,306.247,77.65,0.0,155.06,76.61,0.0,621502000,79.42,Septiembre_2017.pdf
2017-00-02,2017,0,UNKNOWN,2,161.845,87.14,0.0,306.616,77.74,5.0,156.41,77.28,0.0,624871000,79.85,Septiembre_2017.pdf
2017-00-03,2017,0,UNKNOWN,3,164.046,88.32,17.0,306.8,77.79,5.5,157.494,77.81,11.0,628340000,80.3,Septiembre_2017.pdf
2017-00-04,2017,0,UNKNOWN,4,165.696,89.21,12.0,308.84,78.31,42.0,159.374,78.74,22.7,633910000,81.01,Septiembre_2017.pdf
2017-00-05,2017,0,UNKNOWN,5,166.522,89.66,0.0,312.03,79.12,7.8,162.288,80.18,23.6,640840000,81.89,Septiembre_2017.pdf
2017-00-06,2017,0,UNKNOWN,6,168.722,90.84,26.5,314.683,79.79,16.0,164.262,81.16,0.0,647667000,82.77,Septiembre_2017.pdf
2017-00-07,2017,0,UNKNOWN,7,169.823,91.43,0.0,317.373,80.47,4.0,166.236,82.13,1.0,653432000,83.5,Septiembre_2017.pdf
2017-00-08,2017,0,UNKNOWN,8,170.648,91.88,0.0,318.726,80.81,1.7,168.1,83.05,0.0,657474000,84.02,Septiembre_2017.pdf
2017-00-09,2017,0,UNKNOWN,9,171.515,92.35,0.0,320.474,81.26,5.0,169.8,83.89,1.0,661789000,84.57,Septiembre_2017.pdf
2017-00-10,2017,0,UNKNOWN,10,172.108,92.67,0.0,322.036,81.65,2.0,171.4,84.68,1.0,665544000,85.05,Septiembre_2017.pdf
2017-00-11,2017,0,UNKNOWN,11,171.515,92.35,0.0,323.213,81.95,0.0,173.0,85.47,0.0,667728000,85.33,Septiembre_2017.pdf
2017-00-12,2017,0,UNKNOWN,12,171.515,92.35,0.0,324.0,82.15,0.0,174.3,86.12,0.0,669815000,85.6,Septiembre_2017.pdf
2017-00-13,2017,0,UNKNOWN,13,172.404,92.82,0.0,324.93,82.39,2.5,175.4,86.66,0.0,672734000,85.97,Septiembre_2017.pdf
2017-00-14,2017,0,UNKNOWN,14,171.811,92.51,0.0,325.759,82.6,0.0,176.4,87.15,0.0,673970000,86.13,Septiembre_2017.pdf
2017-00-15,2017,0,UNKNOWN,15,172.108,92.67,0.0,326.358,82.75,0.0,177.34,87.62,0.0,675806000,86.36,Septiembre_2017.pdf
2017-00-16,2017,0,UNKNOWN,16,172.404,92.82,0.0,326.944,82.9,0.0,178.096,87.99,0.0,677444000,86.57,Septiembre_2017.pdf
2017-00-17,2017,0,UNKNOWN,17,173.292,93.3,9.5,327.52,83.04,20.0,178.852,88.37,9.0,679664000,86.86,Septiembre_2017.pdf
2017-00-18,2017,0,UNKNOWN,18,173.885,93.62,16.0,328.088,83.19,6.5,180.04,88.95,1.0,682013000,87.16,Septiembre_2017.pdf
2017-00-19,2017,0,UNKNOWN,19,173.885,93.62,0.0,329.204,83.47,17.0,180.904,89.38,0.0,683993000,87.41,Septiembre_2017.pdf
2017-00-20,2017,0,UNKNOWN,20,173.885,93.62,3.0,329.936,83.66,6.0,181.552,89.7,24.1,685373000,87.59,Septiembre_2017.pdf
2017-00-21,2017,0,UNKNOWN,21,174.477,93.94,6.0,331.02,83.93,11.5,182.524,90.18,21.3,688021000,87.92,Septiembre_2017.pdf
2017-00-22,2017,0,UNKNOWN,22,174.773,94.1,0.0,331.734,84.11,2.5,183.604,90.71,4.0,690111000,88.19,Septiembre_2017.pdf
2017-00-23,2017,0,UNKNOWN,23,174.773,94.1,22.0,332.443,84.29,0.0,184.792,91.3,18.0,692008000,88.43,Septiembre_2017.pdf
2017-00-24,2017,0,UNKNOWN,24,175.365,94.42,4.5,333.147,84.47,1.8,185.98,91.89,15.0,694492000,88.75,Septiembre_2017.pdf
2017-00-25,2017,0,UNKNOWN,25,175.662,94.58,3.0,334.02,84.69,9.1,187.06,92.42,11.1,696742000,89.04,Septiembre_2017.pdf
2017-00-26,2017,0,UNKNOWN,26,176.254,94.9,16.0,335.747,85.13,19.5,187.992,92.88,3.0,699993000,89.45,Septiembre_2017.pdf
2017-00-27,2017,0,UNKNOWN,27,177.142,95.38,0.0,337.282,85.52,8.5,188.972,93.37,5.0,703396000,89.89,Septiembre_2017.pdf
2017-00-28,2017,0,UNKNOWN,28,177.142,95.38,0.0,338.297,85.78,13.7,190.148,93.95,15.2,705587000,90.17,Septiembre_2017.pdf
2017-00-29,2017,0,UNKNOWN,29,177.142,95.38,1.6,339.474,86.08,1.0,191.128,94.43,2.5,707744000,90.44,Septiembre_2017.pdf
2017-00-30,2017,0,UNKNOWN,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Septiembre_2017.pdf
2017-01-01,2017,1,ENERO,1,165.972,89.36,0.0,387.623,98.28,0.0,182.632,90.23,0.0,736227000,94.08,1_DE_FEBRERO.pdf
2017-01-02,2017,1,ENERO,2,165.696,89.21,0.0,387.623,98.28,0.0,182.092,89.97,0.0,735411000,93.98,1_DE_FEBRERO.pdf
2017-01-03,2017,1,ENERO,3,165.421,89.06,0.0,387.415,98.23,0.0,181.552,89.7,0.0,734388000,93.85,1_DE_FEBRERO.pdf
2017-01-04,2017,1,ENERO,4,165.146,88.92,0.0,387.207,98.18,0.0,180.796,89.33,0.0,733149000,93.69,1_DE_FEBRERO.pdf
2017-01-05,2017,1,ENERO,5,164.871,88.77,0.0,386.793,98.07,0.0,179.932,88.9,0.0,731596000,93.49,1_DE_FEBRERO.pdf
2017-01-06,2017,1,ENERO,6,164.871,88.77,0.0,386.586,98.02,0.0,178.852,88.37,0.0,730309000,93.33,1_DE_FEBRERO.pdf
2017-01-07,2017,1,ENERO,7,164.321,88.47,0.0,386.379,97.97,0.0,177.664,87.78,0.0,728364000,93.08,1_DE_FEBRERO.pdf
2017-01-08,2017,1,ENERO,8,164.321,88.47,0.0,386.172,97.92,0.0,176.7,87.3,0.0,727193000,92.93,1_DE_FEBRERO.pdf
2017-01-09,2017,1,ENERO,9,164.321,88.47,0.0,386.172,97.92,0.0,175.5,86.71,0.0,725993000,92.78,1_DE_FEBRERO.pdf
2017-01-10,2017,1,ENERO,10,164.321,88.47,0.0,386.172,97.92,0.0,174.4,86.17,0.0,724893000,92.64,1_DE_FEBRERO.pdf
2017-01-11,2017,1,ENERO,11,164.046,88.32,0.0,386.172,97.92,0.0,173.3,85.62,0.0,723518000,92.46,1_DE_FEBRERO.pdf
2017-01-12,2017,1,ENERO,12,164.046,88.32,0.0,386.172,97.92,0.0,172.1,85.03,0.0,722318000,92.31,1_DE_FEBRERO.pdf
2017-01-13,2017,1,ENERO,13,163.771,88.18,0.0,386.172,97.92,0.0,171.2,84.58,0.0,721143000,92.16,1_DE_FEBRERO.pdf
2017-01-14,2017,1,ENERO,14,163.496,88.03,0.0,386.172,97.92,0.0,170.1,84.04,0.0,719768000,91.98,1_DE_FEBRERO.pdf
2017-01-15,2017,1,ENERO,15,163.496,88.03,0.0,386.172,97.92,0.0,169.0,83.5,0.0,718668000,91.84,1_DE_FEBRERO.pdf
2017-01-16,2017,1,ENERO,16,162.946,87.73,0.0,386.172,97.92,0.0,167.8,82.91,0.0,716918000,91.62,1_DE_FEBRERO.pdf
2017-01-17,2017,1,ENERO,17,162.671,87.58,0.0,386.379,97.97,0.0,166.8,82.41,0.0,715850000,91.48,1_DE_FEBRERO.pdf
2017-01-18,2017,1,ENERO,18,162.12,87.29,0.0,386.379,97.97,0.0,165.86,81.95,0.0,714359000,91.29,1_DE_FEBRERO.pdf
2017-01-19,2017,1,ENERO,19,161.845,87.14,0.0,386.172,97.92,0.0,164.826,81.44,0.0,712843000,91.1,1_DE_FEBRERO.pdf
2017-01-20,2017,1,ENERO,20,161.845,87.14,0.0,386.172,97.92,0.0,163.886,80.97,0.0,711903000,90.98,1_DE_FEBRERO.pdf
2017-01-21,2017,1,ENERO,21,161.57,86.99,0.0,385.966,97.86,0.0,162.852,80.46,0.0,710388000,90.78,1_DE_FEBRERO.pdf
2017-01-22,2017,1,ENERO,22,161.295,86.84,0.0,385.966,97.86,0.0,161.912,80.0,0.0,709173000,90.63,1_DE_FEBRERO.pdf
2017-01-23,2017,1,ENERO,23,161.02,86.7,0.0,385.76,97.81,0.0,160.878,79.49,0.0,707658000,90.43,1_DE_FEBRERO.pdf
2017-01-24,2017,1,ENERO,24,160.745,86.55,0.0,385.76,97.81,0.0,159.75,78.93,0.0,706255000,90.25,1_DE_FEBRERO.pdf
2017-01-25,2017,1,ENERO,25,160.47,86.4,0.0,385.76,97.81,0.0,158.81,78.46,0.0,705040000,90.1,1_DE_FEBRERO.pdf
2017-01-26,2017,1,ENERO,26,160.195,86.25,0.0,385.554,97.76,0.0,157.87,78.0,0.0,703619000,89.92,1_DE_FEBRERO.pdf
2017-01-27,2017,1,ENERO,27,159.92,86.1,0.0,385.554,97.76,0.0,156.86,77.5,0.0,702334000,89.75,1_DE_FEBRERO.pdf
2017-01-28,2017,1,ENERO,28,159.645,85.95,0.0,385.554,97.76,0.0,155.96,77.06,0.0,701159000,89.6,1_DE_FEBRERO.pdf
2017-01-29,2017,1,ENERO,29,159.37,85.81,0.0,385.348,97.71,0.0,155.06,76.61,0.0,699778000,89.43,1_DE_FEBRERO.pdf
2017-01-30,2017,1,ENERO,30,159.37,85.81,0.0,385.143,97.66,0.0,154.43,76.3,0.0,698943000,89.32,1_DE_FEBRERO.pdf
2017-01-31,2017,1,ENERO,31,159.095,85.66,0.0,384.938,97.6,0.0,153.89,76.03,0.0,697923000,89.19,1_DE_FEBRERO.pdf
2017-10-01,2017,10,OCTUBRE,1,177.142,95.38,12.0,341.638,86.62,12.0,193.48,95.59,9.0,712260000,91.02,Octubre_2017.pdf
2017-10-02,2017,10,OCTUBRE,2,177.439,95.54,0.0,342.959,86.96,0.0,194.362,96.03,0.0,714760000,91.34,Octubre_2017.pdf
2017-10-03,2017,10,OCTUBRE,3,177.439,95.54,0.0,344.108,87.25,8.0,195.538,96.61,15.2,717085000,91.64,Octubre_2017.pdf
2017-10-04,2017,10,OCTUBRE,4,176.846,95.22,0.0,345.251,87.54,0.0,196.42,97.05,0.0,718517000,91.82,Octubre_2017.pdf
2017-10-05,2017,10,OCTUBRE,5,176.55,95.06,0.0,346.227,87.79,0.0,197.204,97.43,0.0,719981000,92.01,Octubre_2017.pdf
2017-10-06,2017,10,OCTUBRE,6,176.254,94.9,0.0,347.037,87.99,0.0,198.26,97.95,0.0,721551000,92.21,Octubre_2017.pdf
2017-10-07,2017,10,OCTUBRE,7,176.55,95.06,18.5,348.006,88.24,4.2,198.95,98.3,11.6,723506000,92.46,Octubre_2017.pdf
2017-10-08,2017,10,OCTUBRE,8,175.958,94.74,0.0,348.971,88.48,0.0,199.755,98.69,0.0,724684000,92.61,Octubre_2017.pdf
2017-10-09,2017,10,OCTUBRE,9,176.55,95.06,13.0,349.773,88.69,1.5,200.445,99.03,3.0,726768000,92.88,Octubre_2017.pdf
2017-10-10,2017,10,OCTUBRE,10,176.55,95.06,0.0,350.893,88.97,0.0,200.905,99.26,0.0,728348000,93.08,Octubre_2017.pdf
2017-10-11,2017,10,OCTUBRE,11,176.254,94.9,0.0,351.531,89.13,0.0,201.135,99.38,0.0,728920000,93.15,Octubre_2017.pdf
2017-10-12,2017,10,OCTUBRE,12,175.958,94.74,0.0,352.326,89.33,0.0,200.215,98.92,1.0,728499000,93.1,Octubre_2017.pdf
2017-10-13,2017,10,OCTUBRE,13,175.365,94.42,0.0,352.485,89.37,7.5,200.445,99.03,1.2,728295000,93.07,Octubre_2017.pdf
2017-10-14,2017,10,OCTUBRE,14,175.365,94.42,14.0,354.07,89.78,0.0,199.985,98.81,0.0,729420000,93.21,Octubre_2017.pdf
2017-10-15,2017,10,OCTUBRE,15,175.662,94.58,25.0,354.701,89.94,7.4,199.755,98.69,0.0,730118000,93.3,Octubre_2017.pdf
2017-10-16,2017,10,OCTUBRE,16,175.069,94.26,0.0,355.804,90.22,0.0,199.64,98.64,0.0,730513000,93.35,Octubre_2017.pdf
2017-10-17,2017,10,OCTUBRE,17,174.773,94.1,0.0,356.433,90.38,0.5,199.64,98.64,0.0,730846000,93.4,Octubre_2017.pdf
2017-10-18,2017,10,OCTUBRE,18,174.181,93.78,0.0,357.06,90.53,0.0,199.64,98.64,0.0,730881000,93.4,Octubre_2017.pdf
2017-10-19,2017,10,OCTUBRE,19,175.069,94.26,7.0,358.0,90.77,11.4,200.79,99.2,48.3,733859000,93.78,Octubre_2017.pdf
2017-10-20,2017,10,OCTUBRE,20,174.773,94.1,0.0,358.581,90.92,2.0,201.48,99.55,0.0,734834000,93.91,Octubre_2017.pdf
2017-10-21,2017,10,OCTUBRE,21,174.181,93.78,0.0,359.187,91.07,0.0,201.94,99.77,0.0,735308000,93.97,Octubre_2017.pdf
2017-10-22,2017,10,OCTUBRE,22,173.538,93.44,0.0,359.848,91.24,0.0,202.17,99.89,0.0,735556000,94.0,Octubre_2017.pdf
2017-10-23,2017,10,OCTUBRE,23,172.996,93.14,0.0,360.404,91.38,0.0,201.25,99.43,0.0,734650000,93.88,Octubre_2017.pdf
2017-10-24,2017,10,OCTUBRE,24,172.404,92.82,0.0,360.981,91.53,0.0,200.79,99.2,0.0,734175000,93.82,Octubre_2017.pdf
2017-10-25,2017,10,OCTUBRE,25,171.515,92.35,0.0,361.277,91.6,0.0,200.56,99.09,0.0,733352000,93.72,Octubre_2017.pdf
2017-10-26,2017,10,OCTUBRE,26,170.923,92.03,0.0,361.721,91.72,0.0,200.445,99.03,0.0,733089000,93.68,Octubre_2017.pdf
2017-10-27,2017,10,OCTUBRE,27,170.648,91.88,0.0,361.879,91.76,0.0,200.1,98.86,0.0,732627000,93.62,Octubre_2017.pdf
2017-10-28,2017,10,OCTUBRE,28,170.373,91.73,0.0,361.879,91.76,0.0,199.755,98.69,0.0,732007000,93.54,Octubre_2017.pdf
2017-10-29,2017,10,OCTUBRE,29,170.098,91.58,0.0,361.879,91.76,0.0,199.525,98.58,0.0,731502000,93.48,Octubre_2017.pdf
2017-10-30,2017,10,OCTUBRE,30,169.823,91.43,0.0,362.341,91.87,0.0,199.41,98.52,12.5,731574000,93.49,Octubre_2017.pdf
2017-10-31,2017,10,OCTUBRE,31,169.548,91.29,0.0,362.341,91.87,0.0,199.065,98.35,0.0,730954000,93.41,Octubre_2017.pdf
2017-11-01,2017,11,NOVIEMBRE,1,169.273,91.14,0.0,362.341,91.87,0.0,198.72,98.18,0.0,730334000,93.33,Reporte_completo_del_mes_de_noviembre_2017.pdf
2017-11-02,2017,11,NOVIEMBRE,2,169.273,91.14,0.0,362.497,91.91,0.0,198.375,98.01,0.0,730145000,93.31,Reporte_completo_del_mes_de_noviembre_2017.pdf
2017-11-03,2017,11,NOVIEMBRE,3,168.997,90.99,0.0,362.653,91.95,0.0,198.03,97.84,0.0,729680000,93.25,Reporte_completo_del_mes_de_noviembre_2017.pdf
2017-11-04,2017,11,NOVIEMBRE,4,168.447,90.69,0.0,362.811,91.99,0.0,197.302,97.48,0.0,728560000,93.1,Reporte_completo_del_mes_de_noviembre_2017.pdf
2017-11-05,2017,11,NOVIEMBRE,5,168.172,90.55,0.0,362.811,91.99,0.0,196.91,97.29,0.0,727893000,93.02,Reporte_completo_del_mes_de_noviembre_2017.pdf
2017-11-06,2017,11,NOVIEMBRE,6,167.897,90.4,0.0,362.811,91.99,0.0,196.616,97.14,0.0,727324000,92.95,Reporte_completo_del_mes_de_noviembre_2017.pdf
2017-11-07,2017,11,NOVIEMBRE,7,167.622,90.25,0.0,362.811,91.99,0.0,196.126,96.9,0.0,726559000,92.85,Reporte_completo_del_mes_de_noviembre_2017.pdf
2017-11-08,2017,11,NOVIEMBRE,8,167.622,90.25,0.0,362.811,91.99,0.0,195.734,96.71,0.0,726167000,92.8,Reporte_completo_del_mes_de_noviembre_2017.pdf
2017-11-09,2017,11,NOVIEMBRE,9,167.347,90.1,0.0,362.811,91.99,0.0,195.342,96.51,0.0,725500000,92.71,Reporte_completo_del_mes_de_noviembre_2017.pdf
2017-11-10,2017,11,NOVIEMBRE,10,167.072,89.95,0.0,362.811,91.99,0.0,194.852,96.27,0.0,724735000,92.62,Reporte_completo_del_mes_de_noviembre_2017.pdf
2017-11-11,2017,11,NOVIEMBRE,11,167.072,89.95,0.0,362.811,91.99,0.0,194.362,96.03,0.0,724245000,92.55,Reporte_completo_del_mes_de_noviembre_2017.pdf
2017-11-12,2017,11,NOVIEMBRE,12,166.797,89.81,0.0,362.653,91.95,0.0,193.97,95.83,0.0,723420000,92.45,Reporte_completo_del_mes_de_noviembre_2017.pdf
2017-11-13,2017,11,NOVIEMBRE,13,166.797,89.81,0.0,362.341,91.87,0.0,193.578,95.64,0.0,722716000,92.36,Reporte_completo_del_mes_de_noviembre_2017.pdf
2017-11-14,2017,11,NOVIEMBRE,14,166.522,89.66,0.0,362.186,91.83,0.0,193.088,95.4,0.0,721796000,92.24,Reporte_completo_del_mes_de_noviembre_2017.pdf
2017-11-15,2017,11,NOVIEMBRE,15,166.247,89.51,0.0,362.032,91.8,0.0,192.402,95.06,0.0,720681000,92.1,Reporte_completo_del_mes_de_noviembre_2017.pdf
2017-11-16,2017,11,NOVIEMBRE,16,165.972,89.36,0.0,361.721,91.72,0.0,191.912,94.82,0.0,719605000,91.96,Reporte_completo_del_mes_de_noviembre_2017.pdf
2017-11-17,2017,11,NOVIEMBRE,17,165.696,89.21,0.0,361.576,91.68,0.0,191.422,94.58,0.0,718694000,91.84,Reporte_completo_del_mes_de_noviembre_2017.pdf
2017-11-18,2017,11,NOVIEMBRE,18,165.421,89.06,0.0,361.277,91.6,0.0,190.932,94.33,0.0,717630000,91.71,Reporte_completo_del_mes_de_noviembre_2017.pdf
2017-11-19,2017,11,NOVIEMBRE,19,165.146,88.92,0.0,361.128,91.57,0.0,190.442,94.09,0.0,716716000,91.59,Reporte_completo_del_mes_de_noviembre_2017.pdf
2017-11-20,2017,11,NOVIEMBRE,20,164.871,88.77,0.0,360.981,91.53,0.0,189.756,93.75,0.0,715608000,91.45,Reporte_completo_del_mes_de_noviembre_2017.pdf
2017-11-21,2017,11,NOVIEMBRE,21,164.596,88.62,0.0,360.835,91.49,0.0,189.756,93.75,0.0,715187000,91.4,Reporte_completo_del_mes_de_noviembre_2017.pdf
2017-11-22,2017,11,NOVIEMBRE,22,164.321,88.47,0.0,360.547,91.42,0.0,189.56,93.66,0.0,714428000,91.3,Reporte_completo_del_mes_de_noviembre_2017.pdf
2017-11-23,2017,11,NOVIEMBRE,23,164.046,88.32,0.0,359.985,91.28,0.0,189.364,93.56,0.0,713395000,91.17,Reporte_completo_del_mes_de_noviembre_2017.pdf
2017-11-24,2017,11,NOVIEMBRE,24,163.771,88.18,0.0,359.712,91.21,0.0,189.07,93.41,0.0,712553000,91.06,Reporte_completo_del_mes_de_noviembre_2017.pdf
2017-11-25,2017,11,NOVIEMBRE,25,163.496,88.03,0.0,359.316,91.11,0.0,188.58,93.17,0.0,711392000,90.91,Reporte_completo_del_mes_de_noviembre_2017.pdf
2017-11-26,2017,11,NOVIEMBRE,26,163.221,87.88,0.0,358.937,91.01,0.0,188.09,92.93,0.0,710248000,90.76,Reporte_completo_del_mes_de_noviembre_2017.pdf
2017-11-27,2017,11,NOVIEMBRE,27,162.946,87.73,0.0,358.697,90.95,0.0,187.6,92.69,0.0,709243000,90.64,Reporte_completo_del_mes_de_noviembre_2017.pdf
2017-11-28,2017,11,NOVIEMBRE,28,162.671,87.58,0.0,358.468,90.89,0.0,187.06,92.42,0.0,708199000,90.5,Reporte_completo_del_mes_de_noviembre_2017.pdf
2017-11-29,2017,11,NOVIEMBRE,29,162.396,87.44,0.0,358.256,90.84,0.0,186.52,92.15,0.0,707172000,90.37,Reporte_completo_del_mes_de_noviembre_2017.pdf
2017-11-30,2017,11,NOVIEMBRE,30,162.12,87.29,0.0,358.0,90.77,0.0,185.98,91.89,0.0,706100000,90.23,Reporte_completo_del_mes_de_noviembre_2017.pdf
2017-12-01,2017,12,DICIEMBRE,1,161.845,87.14,0.0,357.687,90.69,0.0,185.332,91.57,0.0,704864000,90.08,Reporte_completo_del_mes_de_diciembre_2017.pdf
2017-12-02,2017,12,DICIEMBRE,2,161.295,86.84,0.0,357.374,90.61,0.0,184.792,91.3,0.0,703461000,89.9,Reporte_completo_del_mes_de_diciembre_2017.pdf
2017-12-03,2017,12,DICIEMBRE,3,161.02,86.7,0.0,357.217,90.57,0.0,184.252,91.03,0.0,702489000,89.77,Reporte_completo_del_mes_de_diciembre_2017.pdf
2017-12-04,2017,12,DICIEMBRE,4,160.47,86.4,0.0,357.217,90.57,0.0,183.82,90.82,0.0,701507000,89.65,Reporte_completo_del_mes_de_diciembre_2017.pdf
2017-12-05,2017,12,DICIEMBRE,5,160.195,86.25,0.0,357.06,90.53,0.0,183.172,90.5,0.0,700427000,89.51,Reporte_completo_del_mes_de_diciembre_2017.pdf
2017-12-06,2017,12,DICIEMBRE,6,159.92,86.1,0.0,356.747,90.46,0.0,182.632,90.23,0.0,699299000,89.36,Reporte_completo_del_mes_de_diciembre_2017.pdf
2017-12-07,2017,12,DICIEMBRE,7,159.645,85.95,0.0,356.433,90.38,0.0,182.2,90.02,0.0,698278000,89.23,Reporte_completo_del_mes_de_diciembre_2017.pdf
2017-12-08,2017,12,DICIEMBRE,8,159.37,85.81,0.0,355.961,90.26,0.0,181.66,89.75,0.0,696991000,89.07,Reporte_completo_del_mes_de_diciembre_2017.pdf
2017-12-09,2017,12,DICIEMBRE,9,159.095,85.66,0.0,355.647,90.18,0.0,180.904,89.38,0.0,695646000,88.9,Reporte_completo_del_mes_de_diciembre_2017.pdf
2017-12-10,2017,12,DICIEMBRE,10,158.819,85.51,0.0,355.332,90.1,0.0,180.364,89.11,0.0,694515000,88.75,Reporte_completo_del_mes_de_diciembre_2017.pdf
2017-12-11,2017,12,DICIEMBRE,11,158.544,85.36,0.0,355.017,90.02,0.0,179.824,88.85,0.0,693385000,88.61,Reporte_completo_del_mes_de_diciembre_2017.pdf
2017-12-12,2017,12,DICIEMBRE,12,158.269,85.21,0.0,354.543,89.9,0.0,179.284,88.58,0.0,692096000,88.44,Reporte_completo_del_mes_de_diciembre_2017.pdf
2017-12-13,2017,12,DICIEMBRE,13,158.269,85.21,0.0,354.226,89.82,0.0,178.528,88.21,0.0,691023000,88.31,Reporte_completo_del_mes_de_diciembre_2017.pdf
2017-12-14,2017,12,DICIEMBRE,14,157.994,85.07,0.0,353.911,89.74,0.0,177.982,87.94,0.0,689887000,88.16,Reporte_completo_del_mes_de_diciembre_2017.pdf
2017-12-15,2017,12,DICIEMBRE,15,157.994,85.07,0.0,353.595,89.66,0.0,177.448,87.67,0.0,689037000,88.05,Reporte_completo_del_mes_de_diciembre_2017.pdf
2017-12-16,2017,12,DICIEMBRE,16,157.719,84.92,0.0,353.12,89.54,0.0,176.908,87.41,0.0,687747000,87.89,Reporte_completo_del_mes_de_diciembre_2017.pdf
